GeneSym	NA	GeneID
TSPAN10	na	83882
TSPAN11	na	441631
TSPAN12	na	23554
TSPAN13	na	27075
TSPAN14	na	81619
TSPAN15	na	23555
TSPAN16	na	26526
TSPAN17	na	26262
TSPAN18	na	90139
TSPAN19	na	144448
TSPAN2	na	10100
TSPAN3	na	10099
TSPAN31	na	6302
TSPAN32	na	10077
TSPAN33	na	340348
TSPAN4	na	7106
TSPAN5	na	10098
TSPAN6	na	7105
TSPAN7	na	7102
TSPAN8	na	7103
TSPAN9	na	10867
TSPEAR	na	54084
TSPO	na	706
TSPO2	na	222642
TSPY1	na	7258
TSPY2	na	64591
TSPY26P	na	128854
TSPY3	na	728137
TSPY4	na	728395
TSPY8	na	728403
TSPYL1	na	7259
TSPYL2	na	64061
TSPYL4	na	23270
TSPYL5	na	85453
TSPYL6	na	388951
TSR1	na	55720
TSR2	na	90121
TSR3	na	115939
TSSC1	na	7260
TSSC4	na	10078
TSSK1B	na	83942
TSSK2	na	23617
TSSK3	na	81629
TSSK4	na	283629
TSSK6	na	83983
TST	na	7263
TSTA3	na	7264
TSTD1	na	100131187
TSTD2	na	158427
TSTD3	na	100130890
TTBK1	na	84630
TTBK2	na	146057
TTC1	na	7265
TTC12	na	54970
TTC13	na	79573
TTC14	na	151613
TTC16	na	158248
TTC17	na	55761
TTC18	na	118491
TTC19	na	54902
TTC21A	na	199223
TTC21B	na	79809
TTC22	na	55001
TTC23	na	64927
TTC23L	na	153657
TTC24	na	164118
TTC25	na	83538
TTC26	na	79989
TTC27	na	55622
TTC28	na	23331
TTC28-AS1	na	284900
TTC29	na	83894
TTC3	na	7267
TTC30A	na	92104
TTC30B	na	150737
TTC31	na	64427
TTC32	na	130502
TTC33	na	23548
TTC34	na	100287898
TTC36	na	143941
TTC37	na	9652
TTC38	na	55020
TTC39A	na	22996
TTC39B	na	158219
TTC39C	na	125488
TTC3P1	na	286495
TTC4	na	7268
TTC5	na	91875
TTC7A	na	57217
TTC7B	na	145567
TTC8	na	123016
TTC9	na	23508
TTC9B	na	148014
TTC9C	na	283237
TTF1	na	7270
TTF2	na	8458
TTI1	na	9675
TTI2	na	80185
TTK	na	7272
TTL	na	150465
TTLL1	na	25809
TTLL10	na	254173
TTLL11	na	158135
TTLL12	na	23170
TTLL13	na	440307
TTLL2	na	83887
TTLL3	na	26140
TTLL4	na	9654
TTLL5	na	23093
TTLL6	na	284076
TTLL7	na	79739
TTLL8	na	164714
TTLL9	na	164395
TTN	na	7273
TTPA	na	7274
TTPAL	na	79183
TTR	na	7276
TTTY1	na	50858
TTTY10	na	246119
TTTY11	na	83866
TTTY12	na	83867
TTTY13	na	83868
TTTY14	na	83869
TTTY15	na	64595
TTTY16	na	252948
TTTY17A	na	252949
TTTY17B	na	474151
TTTY17C	na	474152
TTTY18	na	252950
TTTY19	na	252952
TTTY1B	na	100101116
TTTY2	na	60439
TTTY20	na	252951
TTTY21	na	252953
TTTY21B	na	100101115
TTTY22	na	252954
TTTY23	na	252955
TTTY23B	na	100101121
TTTY2B	na	100101117
TTTY3	na	114760
TTTY3B	na	474148
TTTY4	na	114761
TTTY4B	na	474149
TTTY4C	na	474150
TTTY5	na	83863
TTTY6	na	84672
TTTY6B	na	441543
TTTY7	na	246122
TTTY7B	na	100101120
TTTY8	na	84673
TTTY8B	na	100101118
TTTY9A	na	83864
TTTY9B	na	425057
TTYH1	na	57348
TTYH2	na	94015
TTYH3	na	80727
TUB	na	7275
TUBA1A	na	7846
TUBA1B	na	10376
TUBA1C	na	84790
TUBA3C	na	7278
TUBA3D	na	113457
TUBA3E	na	112714
TUBA4A	na	7277
TUBA4B	na	80086
TUBA8	na	51807
TUBAL3	na	79861
TUBB	na	203068
TUBB1	na	81027
TUBB2A	na	7280
TUBB2B	na	347733
TUBB3	na	10381
TUBB4A	na	10382
TUBB4B	na	10383
TUBB6	na	84617
TUBB8	na	347688
TUBBP5	na	643224
TUBD1	na	51174
TUBE1	na	51175
TUBG1	na	7283
TUBG2	na	27175
TUBGCP2	na	10844
TUBGCP3	na	10426
TUBGCP4	na	27229
TUBGCP5	na	114791
TUBGCP6	na	85378
TUFM	na	7284
TUFT1	na	7286
TUG1	na	55000
TULP1	na	7287
TULP2	na	7288
TULP3	na	7289
TULP4	na	56995
TUSC1	na	286319
TUSC2	na	11334
TUSC3	na	7991
TUSC5	na	286753
TUSC7	na	285194
TUT1	na	64852
TVP23A	na	780776
TVP23B	na	51030
TVP23C	na	201158
TVP23C-CDRT4	na	100533496
TWF1	na	5756
TWF2	na	11344
TWIST1	na	7291
TWIST2	na	117581
TWISTNB	na	221830
TWSG1	na	57045
TXK	na	7294
TXLNA	na	200081
TXLNB	na	167838
TXLNG	na	55787
TXLNGY	na	246126
TXN	na	7295
TXN2	na	25828
TXNDC11	na	51061
TXNDC12	na	51060
TXNDC15	na	79770
TXNDC16	na	57544
TXNDC17	na	84817
TXNDC2	na	84203
TXNDC5	na	81567
TXNDC8	na	255220
TXNDC9	na	10190
TXNIP	na	10628
TXNL1	na	9352
TXNL4A	na	10907
TXNL4B	na	54957
TXNRD1	na	7296
TXNRD2	na	10587
TXNRD3	na	114112
TXNRD3NB	na	645840
TYK2	na	7297
TYMP	na	1890
TYMS	na	7298
TYMSOS	na	494514
TYR	na	7299
TYRO3	na	7301
TYRO3P	na	7302
TYROBP	na	7305
TYRP1	na	7306
TYSND1	na	219743
TYW1	na	55253
TYW1B	na	441250
TYW3	na	127253
TYW5	na	129450
U2AF1	na	7307
U2AF1L4	na	199746
U2AF2	na	11338
U2SURP	na	23350
UACA	na	55075
UAP1	na	6675
UAP1L1	na	91373
UBA1	na	7317
UBA2	na	10054
UBA3	na	9039
UBA5	na	79876
UBA52	na	7311
UBA6	na	55236
UBA7	na	7318
UBAC1	na	10422
UBAC2	na	337867
UBAC2-AS1	na	100289373
UBALD1	na	124402
UBALD2	na	283991
UBAP1	na	51271
UBAP1L	na	390595
UBAP2	na	55833
UBAP2L	na	9898
UBASH3A	na	53347
UBASH3B	na	84959
UBB	na	7314
UBC	na	7316
UBD	na	10537
UBE2A	na	7319
UBE2B	na	7320
UBE2C	na	11065
UBE2D1	na	7321
UBE2D2	na	7322
UBE2D3	na	7323
UBE2D4	na	51619
UBE2DNL	na	100131816
UBE2E1	na	7324
UBE2E2	na	7325
UBE2E3	na	10477
UBE2F	na	140739
UBE2F-SCLY	na	100533179
UBE2G1	na	7326
UBE2G2	na	7327
UBE2H	na	7328
UBE2I	na	7329
UBE2J1	na	51465
UBE2J2	na	118424
UBE2K	na	3093
UBE2L3	na	7332
UBE2L6	na	9246
UBE2M	na	9040
UBE2MP1	na	606551
UBE2N	na	7334
UBE2NL	na	389898
UBE2O	na	63893
UBE2Q1	na	55585
UBE2Q2	na	92912
UBE2Q2P1	na	388165
UBE2Q2P2	na	100134869
UBE2QL1	na	134111
UBE2R2	na	54926
UBE2S	na	27338
UBE2T	na	29089
UBE2U	na	148581
UBE2V1	na	7335
UBE2V2	na	7336
UBE2W	na	55284
UBE2Z	na	65264
UBE3A	na	7337
UBE3B	na	89910
UBE3C	na	9690
UBE3D	na	90025
UBE4A	na	9354
UBE4B	na	10277
UBFD1	na	56061
UBIAD1	na	29914
UBL3	na	5412
UBL4A	na	8266
UBL4B	na	164153
UBL5	na	59286
UBL7	na	84993
UBLCP1	na	134510
UBN1	na	29855
UBN2	na	254048
UBOX5	na	22888
UBP1	na	7342
UBQLN1	na	29979
UBQLN2	na	29978
UBQLN3	na	50613
UBQLN4	na	56893
UBQLNL	na	143630
UBR1	na	197131
UBR2	na	23304
UBR3	na	130507
UBR4	na	23352
UBR5	na	51366
UBR7	na	55148
UBTD1	na	80019
UBTD2	na	92181
UBTF	na	7343
UBXN1	na	51035
UBXN10	na	127733
UBXN11	na	91544
UBXN2A	na	165324
UBXN2B	na	137886
UBXN4	na	23190
UBXN6	na	80700
UBXN7	na	26043
UBXN8	na	7993
UCA1	na	652995
UCHL1	na	7345
UCHL3	na	7347
UCHL5	na	51377
UCK1	na	83549
UCK2	na	7371
UCKL1	na	54963
UCKL1-AS1	na	100113386
UCMA	na	221044
UCN	na	7349
UCN2	na	90226
UCN3	na	114131
UCP1	na	7350
UCP2	na	7351
UCP3	na	7352
UEVLD	na	55293
UFC1	na	51506
UFD1L	na	7353
UFL1	na	23376
UFM1	na	51569
UFSP1	na	402682
UFSP2	na	55325
UG0898H09	na	643763
UGCG	na	7357
UGDH	na	7358
UGGT1	na	56886
UGGT2	na	55757
UGP2	na	7360
UGT1A1	na	54658
UGT1A10	na	54575
UGT1A3	na	54659
UGT1A4	na	54657
UGT1A5	na	54579
UGT1A6	na	54578
UGT1A7	na	54577
UGT1A8	na	54576
UGT1A9	na	54600
UGT2A1	na	10941
UGT2A2	na	574537
UGT2A3	na	79799
UGT2B10	na	7365
UGT2B11	na	10720
UGT2B15	na	7366
UGT2B17	na	7367
UGT2B28	na	54490
UGT2B4	na	7363
UGT2B7	na	7364
UGT3A1	na	133688
UGT3A2	na	167127
UGT8	na	7368
UHMK1	na	127933
UHRF1	na	29128
UHRF1BP1	na	54887
UHRF1BP1L	na	23074
UHRF2	na	115426
UIMC1	na	51720
ULBP1	na	80329
ULBP2	na	80328
ULBP3	na	79465
ULK1	na	8408
ULK2	na	9706
ULK3	na	25989
ULK4	na	54986
ULK4P1	na	89838
ULK4P2	na	100288380
ULK4P3	na	89837
UMOD	na	7369
UMODL1	na	89766
UMPS	na	7372
UNC119	na	9094
UNC119B	na	84747
UNC13A	na	23025
UNC13B	na	10497
UNC13C	na	440279
UNC13D	na	201294
UNC45A	na	55898
UNC45B	na	146862
UNC50	na	25972
UNC5A	na	90249
UNC5B	na	219699
UNC5C	na	8633
UNC5CL	na	222643
UNC5D	na	137970
UNC79	na	57578
UNC80	na	285175
UNC93A	na	54346
UNC93B1	na	81622
UNCX	na	340260
UNG	na	7374
UNK	na	85451
UNKL	na	64718
UNQ6494	na	100129066
UOX	na	391051
UPB1	na	51733
UPF1	na	5976
UPF2	na	26019
UPF3A	na	65110
UPF3B	na	65109
UPK1A	na	11045
UPK1B	na	7348
UPK2	na	7379
UPK3A	na	7380
UPK3B	na	80761
UPK3BL	na	100134938
UPP1	na	7378
UPP2	na	151531
UPRT	na	139596
UQCC1	na	55245
UQCC2	na	84300
UQCC3	na	790955
UQCR10	na	29796
UQCR11	na	10975
UQCRB	na	7381
UQCRBP1	na	442454
UQCRC1	na	7384
UQCRC2	na	7385
UQCRFS1	na	7386
UQCRH	na	7388
UQCRHL	na	440567
UQCRQ	na	27089
URAD	na	646625
URB1	na	9875
URB2	na	9816
URGCP	na	55665
URGCP-MRPS24	na	100534592
URI1	na	8725
URM1	na	81605
UROC1	na	131669
UROD	na	7389
UROS	na	7390
USB1	na	79650
USE1	na	55850
USF1	na	7391
USF2	na	7392
USH1C	na	10083
USH1G	na	124590
USH2A	na	7399
USHBP1	na	83878
USMG5	na	84833
USO1	na	8615
USP1	na	7398
USP10	na	9100
USP11	na	8237
USP12	na	219333
USP13	na	8975
USP14	na	9097
USP15	na	9958
USP16	na	10600
USP17L2	na	377630
USP17L6P	na	391622
USP18	na	11274
USP19	na	10869
USP2	na	9099
USP20	na	10868
USP21	na	27005
USP22	na	23326
USP24	na	23358
USP25	na	29761
USP26	na	83844
USP27X	na	389856
USP28	na	57646
USP29	na	57663
USP3	na	9960
USP30	na	84749
USP31	na	57478
USP32	na	84669
USP32P1	na	162632
USP32P2	na	220594
USP33	na	23032
USP34	na	9736
USP35	na	57558
USP36	na	57602
USP37	na	57695
USP38	na	84640
USP39	na	10713
USP4	na	7375
USP40	na	55230
USP42	na	84132
USP43	na	124739
USP44	na	84101
USP45	na	85015
USP46	na	64854
USP47	na	55031
USP48	na	84196
USP49	na	25862
USP5	na	8078
USP50	na	373509
USP51	na	158880
USP53	na	54532
USP54	na	159195
USP6	na	9098
USP6NL	na	9712
USP7	na	7874
USP8	na	9101
USP9X	na	8239
USP9Y	na	8287
USPL1	na	10208
UST	na	10090
UTF1	na	8433
UTP11L	na	51118
UTP14A	na	10813
UTP14C	na	9724
UTP15	na	84135
UTP18	na	51096
UTP20	na	27340
UTP23	na	84294
UTP3	na	57050
UTP6	na	55813
UTRN	na	7402
UTS2	na	10911
UTS2B	na	257313
UTS2R	na	2837
UTY	na	7404
UVRAG	na	7405
UVSSA	na	57654
UXS1	na	80146
UXT	na	8409
VAC14	na	55697
VAMP1	na	6843
VAMP2	na	6844
VAMP3	na	9341
VAMP4	na	8674
VAMP5	na	10791
VAMP8	na	8673
VANGL1	na	81839
VANGL2	na	57216
VAPA	na	9218
VAPB	na	9217
VARS	na	7407
VARS2	na	57176
VASH1	na	22846
VASH2	na	79805
VASN	na	114990
VASP	na	7408
VAT1	na	10493
VAT1L	na	57687
VAV1	na	7409
VAV2	na	7410
VAV3	na	10451
VAX1	na	11023
VAX2	na	25806
VBP1	na	7411
VCAM1	na	7412
VCAN	na	1462
VCL	na	7414
VCP	na	7415
VCPIP1	na	80124
VCPKMT	na	79609
VCX	na	26609
VCX2	na	51480
VCX3A	na	51481
VCX3B	na	425054
VCY	na	9084
VCY1B	na	353513
VDAC1	na	7416
VDAC2	na	7417
VDAC3	na	7419
VDR	na	7421
VEGFA	na	7422
VEGFB	na	7423
VEGFC	na	7424
VENTX	na	27287
VENTXP1	na	139538
VENTXP7	na	391518
VEPH1	na	79674
VEZF1	na	7716
VEZT	na	55591
VGF	na	7425
VGLL1	na	51442
VGLL2	na	245806
VGLL3	na	389136
VGLL4	na	9686
VHL	na	7428
VHLL	na	391104
VIL1	na	7429
VILL	na	50853
VIM	na	7431
VIMP	na	55829
VIP	na	7432
VIPAS39	na	63894
VIPR1	na	7433
VIPR2	na	7434
VIT	na	5212
VKORC1	na	79001
VKORC1L1	na	154807
VLDLR	na	7436
VMA21	na	203547
VMAC	na	400673
VMO1	na	284013
VMP1	na	81671
VN1R1	na	57191
VN1R10P	na	387316
VN1R2	na	317701
VN1R4	na	317703
VN1R5	na	317705
VNN1	na	8876
VNN2	na	8875
VNN3	na	55350
VOPP1	na	81552
VPRBP	na	9730
VPREB1	na	7441
VPREB3	na	29802
VPS11	na	55823
VPS13A	na	23230
VPS13B	na	157680
VPS13C	na	54832
VPS13D	na	55187
VPS16	na	64601
VPS18	na	57617
VPS25	na	84313
VPS26A	na	9559
VPS26B	na	112936
VPS28	na	51160
VPS29	na	51699
VPS33A	na	65082
VPS33B	na	26276
VPS35	na	55737
VPS36	na	51028
VPS37A	na	137492
VPS37B	na	79720
VPS37C	na	55048
VPS37D	na	155382
VPS39	na	23339
VPS41	na	27072
VPS45	na	11311
VPS4A	na	27183
VPS4B	na	9525
VPS51	na	738
VPS52	na	6293
VPS53	na	55275
VPS54	na	51542
VPS72	na	6944
VPS8	na	23355
VPS9D1	na	9605
VRK1	na	7443
VRK2	na	7444
VRK3	na	51231
VRTN	na	55237
VSIG1	na	340547
VSIG10	na	54621
VSIG10L	na	147645
VSIG2	na	23584
VSIG4	na	11326
VSIG8	na	391123
VSNL1	na	7447
VSTM1	na	284415
VSTM2A	na	222008
VSTM2B	na	342865
VSTM2L	na	128434
VSTM4	na	196740
VSTM5	na	387804
VSX1	na	30813
VSX2	na	338917
VTA1	na	51534
VTCN1	na	79679
VTI1A	na	143187
VTI1B	na	10490
VTN	na	7448
VTRNA1-1	na	56664
VTRNA1-2	na	56663
VTRNA1-3	na	56662
VTRNA2-1	na	100126299
VWA1	na	64856
VWA2	na	340706
VWA3A	na	146177
VWA3B	na	200403
VWA5A	na	4013
VWA5B1	na	127731
VWA5B2	na	90113
VWA7	na	80737
VWA8	na	23078
VWA9	na	81556
VWC2	na	375567
VWC2L	na	402117
VWCE	na	220001
VWDE	na	221806
VWF	na	7450
WAC	na	51322
WAPAL	na	23063
WARS	na	7453
WARS2	na	10352
WAS	na	7454
WASF1	na	8936
WASF2	na	10163
WASF3	na	10810
WASH1	na	100287171
WASH2P	na	375260
WASH3P	na	374666
WASH5P	na	375690
WASH7P	na	653635
WASL	na	8976
WBP1	na	23559
WBP11	na	51729
WBP11P1	na	441818
WBP1L	na	54838
WBP2	na	23558
WBP2NL	na	164684
WBP4	na	11193
WBP5	na	51186
WBSCR16	na	81554
WBSCR17	na	64409
WBSCR22	na	114049
WBSCR27	na	155368
WBSCR28	na	135886
WDFY1	na	57590
WDFY2	na	115825
WDFY3	na	23001
WDFY3-AS2	na	404201
WDFY4	na	57705
WDHD1	na	11169
WDPCP	na	51057
WDR1	na	9948
WDR11	na	55717
WDR12	na	55759
WDR13	na	64743
WDR16	na	146845
WDR17	na	116966
WDR18	na	57418
WDR19	na	57728
WDR20	na	91833
WDR24	na	84219
WDR25	na	79446
WDR26	na	80232
WDR27	na	253769
WDR3	na	10885
WDR31	na	114987
WDR33	na	55339
WDR34	na	89891
WDR35	na	57539
WDR36	na	134430
WDR37	na	22884
WDR38	na	401551
WDR4	na	10785
WDR41	na	55255
WDR43	na	23160
WDR44	na	54521
WDR45	na	11152
WDR45B	na	56270
WDR46	na	9277
WDR47	na	22911
WDR48	na	57599
WDR49	na	151790
WDR5	na	11091
WDR53	na	348793
WDR54	na	84058
WDR55	na	54853
WDR59	na	79726
WDR5B	na	54554
WDR6	na	11180
WDR60	na	55112
WDR61	na	80349
WDR62	na	284403
WDR63	na	126820
WDR64	na	128025
WDR66	na	144406
WDR7	na	23335
WDR70	na	55100
WDR72	na	256764
WDR73	na	84942
WDR74	na	54663
WDR75	na	84128
WDR76	na	79968
WDR77	na	79084
WDR78	na	79819
WDR81	na	124997
WDR82	na	80335
WDR83	na	84292
WDR83OS	na	51398
WDR86	na	349136
WDR87	na	83889
WDR88	na	126248
WDR89	na	112840
WDR90	na	197335
WDR91	na	29062
WDR92	na	116143
WDR93	na	56964
WDSUB1	na	151525
WDTC1	na	23038
WDYHV1	na	55093
WEE1	na	7465
WEE2	na	494551
WFDC1	na	58189
WFDC10A	na	140832
WFDC10B	na	280664
WFDC11	na	259239
WFDC12	na	128488
WFDC13	na	164237
WFDC2	na	10406
WFDC3	na	140686
WFDC5	na	149708
WFDC6	na	140870
WFDC8	na	90199
WFDC9	na	259240
WFIKKN1	na	117166
WFIKKN2	na	124857
WFS1	na	7466
WHAMM	na	123720
WHAMMP2	na	440253
WHAMMP3	na	339005
WHSC1	na	7468
WHSC1L1	na	54904
WI2-2373I1.2	na	100288524
WIBG	na	84305
WIF1	na	11197
WIPF1	na	7456
WIPF2	na	147179
WIPF3	na	644150
WIPI1	na	55062
WIPI2	na	26100
WISP1	na	8840
WISP2	na	8839
WISP3	na	8838
WIZ	na	58525
WLS	na	79971
WNK1	na	65125
WNK2	na	65268
WNK3	na	65267
WNK4	na	65266
WNT1	na	7471
WNT10A	na	80326
WNT10B	na	7480
WNT11	na	7481
WNT16	na	51384
WNT2	na	7472
WNT2B	na	7482
WNT3	na	7473
WNT3A	na	89780
WNT4	na	54361
WNT5A	na	7474
WNT5B	na	81029
WNT6	na	7475
WNT7A	na	7476
WNT7B	na	7477
WNT8A	na	7478
WNT8B	na	7479
WNT9A	na	7483
WNT9B	na	7484
WRAP53	na	55135
WRAP73	na	49856
WRB	na	7485
WRN	na	7486
WRNIP1	na	56897
WSB1	na	26118
WSB2	na	55884
WSCD1	na	23302
WSCD2	na	9671
WT1	na	7490
WT1-AS	na	51352
WTAP	na	9589
WTH3DI	na	150786
WTIP	na	126374
WWC1	na	23286
WWC2	na	80014
WWC2-AS2	na	152641
WWC3	na	55841
WWOX	na	51741
WWP1	na	11059
WWP2	na	11060
WWTR1	na	25937
WWTR1-AS1	na	100128025
XAB2	na	56949
XAF1	na	54739
XAGE1B	na	653220
XAGE1E	na	653067
XAGE2	na	9502
XAGE3	na	170626
XAGE5	na	170627
XBP1	na	7494
XCL1	na	6375
XCL2	na	6846
XCR1	na	2829
XDH	na	7498
XG	na	7499
XGY2	na	100132596
XIAP	na	331
XIRP1	na	165904
XIRP2	na	129446
XIST	na	7503
XK	na	7504
XKR3	na	150165
XKR4	na	114786
XKR5	na	389610
XKR6	na	286046
XKR7	na	343702
XKR8	na	55113
XKR9	na	389668
XKRX	na	402415
XKRY	na	9082
XKRY2	na	353515
XPA	na	7507
XPC	na	7508
XPNPEP1	na	7511
XPNPEP2	na	7512
XPNPEP3	na	63929
XPO1	na	7514
XPO4	na	64328
XPO5	na	57510
XPO6	na	23214
XPO7	na	23039
XPOT	na	11260
XPR1	na	9213
XRCC1	na	7515
XRCC2	na	7516
XRCC3	na	7517
XRCC4	na	7518
XRCC5	na	7520
XRCC6	na	2547
XRCC6BP1	na	91419
XRN1	na	54464
XRN2	na	22803
XRRA1	na	143570
XXYLT1	na	152002
XYLB	na	9942
XYLT1	na	64131
XYLT2	na	64132
YAE1D1	na	57002
YAF2	na	10138
YAP1	na	10413
YARS	na	8565
YARS2	na	51067
YBEY	na	54059
YBX1	na	4904
YBX2	na	51087
YBX3	na	8531
YBX3P1	na	440359
YDJC	na	150223
YEATS2	na	55689
YEATS4	na	8089
YES1	na	7525
YIF1A	na	10897
YIF1B	na	90522
YIPF1	na	54432
YIPF2	na	78992
YIPF3	na	25844
YIPF4	na	84272
YIPF5	na	81555
YIPF6	na	286451
YIPF7	na	285525
YJEFN3	na	374887
YKT6	na	10652
YLPM1	na	56252
YME1L1	na	10730
YOD1	na	55432
YPEL1	na	29799
YPEL2	na	388403
YPEL3	na	83719
YPEL4	na	219539
YPEL5	na	51646
YRDC	na	79693
YTHDC1	na	91746
YTHDC2	na	64848
YTHDF1	na	54915
YTHDF2	na	51441
YTHDF3	na	253943
YWHAB	na	7529
YWHAE	na	7531
YWHAG	na	7532
YWHAH	na	7533
YWHAQ	na	10971
YWHAZ	na	7534
YY1	na	7528
YY1AP1	na	55249
YY2	na	404281
ZACN	na	353174
ZADH2	na	284273
ZAK	na	51776
ZAN	na	7455
ZAP70	na	7535
ZAR1	na	326340
ZAR1L	na	646799
ZBBX	na	79740
ZBED1	na	9189
ZBED2	na	79413
ZBED3	na	84327
ZBED4	na	9889
ZBED5	na	58486
ZBED6	na	100381270
ZBED6CL	na	113763
ZBED8	na	63920
ZBED9	na	114821
ZBP1	na	81030
ZBTB1	na	22890
ZBTB10	na	65986
ZBTB11	na	27107
ZBTB12	na	221527
ZBTB14	na	7541
ZBTB16	na	7704
ZBTB17	na	7709
ZBTB18	na	10472
ZBTB2	na	57621
ZBTB20	na	26137
ZBTB20-AS1	na	100131117
ZBTB21	na	49854
ZBTB22	na	9278
ZBTB24	na	9841
ZBTB25	na	7597
ZBTB26	na	57684
ZBTB3	na	79842
ZBTB32	na	27033
ZBTB33	na	10009
ZBTB34	na	403341
ZBTB37	na	84614
ZBTB38	na	253461
ZBTB39	na	9880
ZBTB4	na	57659
ZBTB40	na	9923
ZBTB41	na	360023
ZBTB42	na	100128927
ZBTB43	na	23099
ZBTB44	na	29068
ZBTB45	na	84878
ZBTB46	na	140685
ZBTB47	na	92999
ZBTB48	na	3104
ZBTB49	na	166793
ZBTB5	na	9925
ZBTB6	na	10773
ZBTB7A	na	51341
ZBTB7B	na	51043
ZBTB7C	na	201501
ZBTB8A	na	653121
ZBTB8B	na	728116
ZBTB8OS	na	339487
ZBTB9	na	221504
ZC2HC1A	na	51101
ZC2HC1B	na	153918
ZC2HC1C	na	79696
ZC3H10	na	84872
ZC3H11A	na	9877
ZC3H12A	na	80149
ZC3H12B	na	340554
ZC3H12C	na	85463
ZC3H12D	na	340152
ZC3H13	na	23091
ZC3H14	na	79882
ZC3H15	na	55854
ZC3H18	na	124245
ZC3H3	na	23144
ZC3H4	na	23211
ZC3H6	na	376940
ZC3H7A	na	29066
ZC3H7B	na	23264
ZC3H8	na	84524
ZC3HAV1	na	56829
ZC3HAV1L	na	92092
ZC3HC1	na	51530
ZC4H2	na	55906
ZCCHC10	na	54819
ZCCHC11	na	23318
ZCCHC12	na	170261
ZCCHC13	na	389874
ZCCHC14	na	23174
ZCCHC16	na	340595
ZCCHC17	na	51538
ZCCHC18	na	644353
ZCCHC2	na	54877
ZCCHC24	na	219654
ZCCHC3	na	85364
ZCCHC4	na	29063
ZCCHC5	na	203430
ZCCHC6	na	79670
ZCCHC7	na	84186
ZCCHC8	na	55596
ZCCHC9	na	84240
ZCRB1	na	85437
ZCWPW1	na	55063
ZCWPW2	na	152098
ZDBF2	na	57683
ZDHHC1	na	29800
ZDHHC11	na	79844
ZDHHC12	na	84885
ZDHHC13	na	54503
ZDHHC14	na	79683
ZDHHC15	na	158866
ZDHHC16	na	84287
ZDHHC17	na	23390
ZDHHC18	na	84243
ZDHHC19	na	131540
ZDHHC2	na	51201
ZDHHC20	na	253832
ZDHHC21	na	340481
ZDHHC22	na	283576
ZDHHC23	na	254887
ZDHHC24	na	254359
ZDHHC3	na	51304
ZDHHC4	na	55146
ZDHHC5	na	25921
ZDHHC6	na	64429
ZDHHC7	na	55625
ZDHHC8	na	29801
ZDHHC8P1	na	150244
ZDHHC9	na	51114
ZEB1	na	6935
ZEB1-AS1	na	220930
ZEB2	na	9839
ZEB2-AS1	na	100303491
ZER1	na	10444
ZFAND1	na	79752
ZFAND2A	na	90637
ZFAND2B	na	130617
ZFAND3	na	60685
ZFAND4	na	93550
ZFAND5	na	7763
ZFAND6	na	54469
ZFAS1	na	441951
ZFAT	na	57623
ZFAT-AS1	na	594840
ZFC3H1	na	196441
ZFHX2	na	85446
ZFHX3	na	463
ZFHX4	na	79776
ZFP1	na	162239
ZFP14	na	57677
ZFP2	na	80108
ZFP28	na	140612
ZFP3	na	124961
ZFP30	na	22835
ZFP36	na	7538
ZFP36L1	na	677
ZFP36L2	na	678
ZFP37	na	7539
ZFP41	na	286128
ZFP42	na	132625
ZFP57	na	346171
ZFP62	na	643836
ZFP64	na	55734
ZFP69	na	339559
ZFP69B	na	65243
ZFP82	na	284406
ZFP90	na	146198
ZFP91	na	80829
ZFP91-CNTF	na	386607
ZFP92	na	139735
ZFPL1	na	7542
ZFPM1	na	161882
ZFPM2	na	23414
ZFR	na	51663
ZFR2	na	23217
ZFX	na	7543
ZFY	na	7544
ZFYVE1	na	53349
ZFYVE16	na	9765
ZFYVE19	na	84936
ZFYVE20	na	64145
ZFYVE21	na	79038
ZFYVE26	na	23503
ZFYVE27	na	118813
ZFYVE28	na	57732
ZFYVE9	na	9372
ZG16	na	653808
ZG16B	na	124220
ZGLP1	na	100125288
ZGPAT	na	84619
ZGRF1	na	55345
ZHX1	na	11244
ZHX1-C8ORF76	na	100533106
ZHX2	na	22882
ZHX3	na	23051
ZIC1	na	7545
ZIC2	na	7546
ZIC3	na	7547
ZIC4	na	84107
ZIC5	na	85416
ZIK1	na	284307
ZIM2	na	23619
ZIM3	na	114026
ZKSCAN1	na	7586
ZKSCAN2	na	342357
ZKSCAN3	na	80317
ZKSCAN4	na	387032
ZKSCAN5	na	23660
ZKSCAN7	na	55888
ZKSCAN8	na	7745
ZMAT1	na	84460
ZMAT2	na	153527
ZMAT3	na	64393
ZMAT4	na	79698
ZMAT5	na	55954
ZMIZ1	na	57178
ZMIZ2	na	83637
ZMPSTE24	na	10269
ZMYM1	na	79830
ZMYM2	na	7750
ZMYM3	na	9203
ZMYM4	na	9202
ZMYM5	na	9205
ZMYM6	na	9204
ZMYM6NB	na	100506144
ZMYND10	na	51364
ZMYND11	na	10771
ZMYND12	na	84217
ZMYND15	na	84225
ZMYND19	na	116225
ZMYND8	na	23613
ZNF10	na	7556
ZNF100	na	163227
ZNF101	na	94039
ZNF106	na	64397
ZNF107	na	51427
ZNF112	na	7771
ZNF114	na	163071
ZNF117	na	51351
ZNF12	na	7559
ZNF121	na	7675
ZNF124	na	7678
ZNF131	na	7690
ZNF132	na	7691
ZNF133	na	7692
ZNF134	na	7693
